ROW,ACADEMIC_PERIOD,STUDENT_LEVEL,MODALITY_DESC
2065,202210,GR,Both
2066,202210,UG,Online
2067,202210,UG,Both
2068,202210,UG,Both
2069,202210,GR,Online
2070,202210,UG,Online
2071,202210,UG,Both
2072,202210,UG,Face-To-Face
2073,202210,GR,Face-To-Face
2074,202210,GR,Face-To-Face
2075,202210,GR,Face-To-Face
2076,202210,UG,Both
2077,202210,UG,Face-To-Face
2078,202210,UG,Face-To-Face
2079,202210,GR,Face-To-Face
2080,202210,UG,Face-To-Face
2081,202210,UG,Online
2082,202210,UG,Both
2083,202210,GR,Face-To-Face
2084,202210,UG,Online
2085,202210,UG,Both
2086,202210,GR,Online
2087,202210,UG,Online
2088,202210,UG,Face-To-Face
2089,202210,UG,Online
2090,202210,UG,Both
2091,202210,UG,Both
2092,202210,UG,Face-To-Face
2093,202210,UG,Online
2094,202210,GR,Both
2095,202210,GR,Both
2096,202210,UG,Both
2097,202210,GR,Online
2098,202210,GR,Face-To-Face
2099,202210,UG,Online
2100,202210,UG,Face-To-Face
2101,202210,UG,Online
2102,202210,UG,Both
2103,202210,GR,Face-To-Face
2104,202210,UG,Online
2105,202210,UG,Both
2106,202210,UG,Both
2107,202210,UG,Online
2108,202210,GR,Face-To-Face
2109,202210,UG,Online
2110,202210,UG,Face-To-Face
2111,202210,UG,Both
2112,202210,UG,Online
2113,202210,GR,Online
2114,202210,UG,Both
2115,202210,UG,Online
2116,202210,UG,Online
2117,202210,UG,Face-To-Face
2118,202210,GR,Online
2119,202210,UG,Both
2120,202210,UG,Both
2121,202210,UG,Face-To-Face
2122,202210,UG,Both
2123,202210,GR,Online
2124,202210,GR,Face-To-Face
2125,202210,GR,Face-To-Face
2126,202210,GR,Face-To-Face
2127,202210,UG,Online
2128,202210,GR,Face-To-Face
2129,202210,UG,Face-To-Face
2130,202210,UG,Both
2131,202210,UG,Online
2132,202210,UG,Online
2133,202210,UG,Both
2134,202210,UG,Both
2135,202210,UG,Face-To-Face
2136,202210,UG,Face-To-Face
2137,202210,UG,Both
2138,202210,UG,Both
2139,202210,UG,Face-To-Face
2140,202210,GR,Online
2141,202210,UG,Online
2142,202210,GR,Online
2143,202210,UG,Both
2144,202210,UG,Face-To-Face
2145,202210,UG,Both
2146,202210,UG,Online
2147,202210,UG,Face-To-Face
2148,202210,UG,Face-To-Face
2149,202210,GR,Face-To-Face
2150,202210,UG,Both
2151,202210,GR,Face-To-Face
2152,202210,UG,Online
2153,202210,UG,Online
2154,202210,UG,Online
2155,202210,UG,Face-To-Face
2156,202210,UG,Both
2157,202210,UG,Both
2158,202210,UG,Face-To-Face
2159,202210,UG,Online
2160,202210,UG,Face-To-Face
2161,202210,UG,Both
2162,202210,UG,Online
2163,202210,UG,Both
2164,202210,UG,Online
2165,202210,UG,Online
2166,202210,UG,Online
2167,202210,UG,Online
2168,202210,UG,Both
2169,202210,GR,Both
2170,202210,UG,Face-To-Face
2171,202210,UG,Online
2172,202210,GR,Face-To-Face
2173,202210,UG,Online
2174,202210,UG,Online
2175,202210,GR,Both
2176,202210,GR,Face-To-Face
2177,202210,GR,Face-To-Face
2178,202210,GR,Online
2179,202210,UG,Face-To-Face
2180,202210,GR,Both
2181,202210,UG,Both
2182,202210,GR,Both
2183,202210,UG,Both
2184,202210,UG,Both
2185,202210,UG,Online
2186,202210,UG,Online
2187,202210,UG,Online
2188,202210,UG,Face-To-Face
2189,202210,UG,Online
2190,202210,UG,Both
2191,202210,GR,Online
2192,202210,UG,Online
2193,202210,GR,Online
2194,202210,UG,Online
2195,202210,GR,Online
2196,202210,UG,Online
2197,202210,GR,Face-To-Face
2198,202210,GR,Face-To-Face
2199,202210,UG,Both
2200,202210,GR,Both
2201,202210,UG,Both
2202,202210,GR,Online
2203,202210,UG,Online
2204,202210,GR,Online
2205,202210,UG,Both
2206,202210,GR,Face-To-Face
2207,202210,UG,Both
2208,202210,UG,Online
2209,202210,UG,Online
2210,202210,UG,Face-To-Face
2211,202210,UG,Online
2212,202210,UG,Online
2213,202210,UG,Both
2214,202210,GR,Online
2215,202210,UG,Online
2216,202210,UG,Online
2217,202210,GR,Online
2218,202210,GR,Both
2219,202210,UG,Both
2220,202210,GR,Both
2221,202210,GR,Face-To-Face
2222,202210,UG,Online
2223,202210,UG,Both
2224,202210,GR,Face-To-Face
2225,202210,GR,Face-To-Face
2226,202210,UG,Face-To-Face
2227,202210,UG,Online
2228,202210,UG,Face-To-Face
2229,202210,UG,Both
2230,202210,UG,Online
2231,202210,GR,Both
2232,202210,UG,Online
2233,202210,GR,Both
2234,202210,GR,Both
2235,202210,UG,Face-To-Face
2236,202210,UG,Face-To-Face
2237,202210,UG,Online
2238,202210,UG,Both
2239,202210,UG,Online
2240,202210,GR,Both
2241,202210,GR,Online
2242,202210,GR,Both
2243,202210,UG,Both
2244,202210,UG,Online
2245,202210,UG,Both
2246,202210,UG,Online
2247,202210,GR,Both
2248,202210,GR,Face-To-Face
2249,202210,GR,Both
2250,202210,UG,Face-To-Face
2251,202210,UG,Online
2252,202210,UG,Face-To-Face
2253,202210,UG,Online
2254,202210,GR,Face-To-Face
2255,202210,UG,Online
2256,202210,UG,Online
2257,202210,GR,Face-To-Face
2258,202210,UG,Online
2259,202210,GR,Face-To-Face
2260,202210,UG,Online
2261,202210,UG,Online
2262,202210,UG,Online
2263,202210,GR,Both
2264,202210,UG,Online
2265,202210,GR,Online
2266,202210,UG,Online
2267,202210,UG,Face-To-Face
2268,202210,UG,Face-To-Face
2269,202210,UG,Online
2270,202210,UG,Face-To-Face
2271,202210,UG,Online
2272,202210,UG,Both
2273,202210,GR,Both
2274,202210,UG,Online
2275,202210,UG,Both
2276,202210,UG,Face-To-Face
2277,202210,UG,Both
2278,202210,GR,Both
2279,202210,GR,Online
2280,202210,UG,Face-To-Face
2281,202210,GR,Online
2282,202210,UG,Both
2283,202210,UG,Both
2284,202210,UG,Face-To-Face
2285,202210,UG,Face-To-Face
2286,202210,UG,Face-To-Face
2287,202210,UG,Online
2288,202210,GR,Both
2289,202210,GR,Online
2290,202210,GR,Face-To-Face
2291,202210,GR,Both
2292,202210,UG,Face-To-Face
2293,202210,UG,Both
2294,202210,UG,Face-To-Face
2295,202210,GR,Both
2296,202210,GR,Face-To-Face
2297,202210,UG,Face-To-Face
2298,202210,UG,Both
2299,202210,UG,Both
2300,202210,UG,Both
2301,202210,UG,Face-To-Face
2302,202210,UG,Both
2303,202210,UG,Online
2304,202210,UG,Face-To-Face
2305,202210,UG,Both
2306,202210,UG,Both
2307,202210,GR,Face-To-Face
2308,202210,UG,Online
2309,202210,UG,Face-To-Face
2310,202210,GR,Online
2311,202210,GR,Both
2312,202210,GR,Face-To-Face
2313,202210,UG,Both
2314,202210,UG,Both
2315,202210,GR,Online
2316,202210,GR,Online
2317,202210,UG,Online
2318,202210,UG,Online
2319,202210,UG,Face-To-Face
2320,202210,UG,Both
2321,202210,GR,Online
2322,202210,UG,Online
2323,202210,GR,Online
2324,202210,GR,Online
2325,202210,UG,Face-To-Face
2326,202210,UG,Face-To-Face
2327,202210,UG,Face-To-Face
2328,202210,GR,Face-To-Face
2329,202210,GR,Face-To-Face
2330,202210,UG,Online
2331,202210,GR,Face-To-Face
2332,202210,UG,Face-To-Face
2333,202210,UG,Both
2334,202210,UG,Online
2335,202210,UG,Online
2336,202210,UG,Online
2337,202210,UG,Face-To-Face
2338,202210,UG,Online
2339,202210,GR,Online
2340,202210,GR,Face-To-Face
2341,202210,UG,Online
2342,202210,GR,Face-To-Face
2343,202210,UG,Both
2344,202210,UG,Online
2345,202210,UG,Both
2346,202210,GR,Both
2347,202210,UG,Online
2348,202210,UG,Both
2349,202210,GR,Online
2350,202210,UG,Face-To-Face
2351,202210,GR,Both
2352,202210,UG,Face-To-Face
2353,202210,UG,Both
2354,202210,UG,Both
2355,202210,GR,Online
2356,202210,GR,Face-To-Face
2357,202210,GR,Face-To-Face
2358,202210,UG,Face-To-Face
2359,202210,UG,Online
2360,202210,UG,Both
2361,202210,UG,Both
2362,202210,UG,Both
2363,202210,UG,Online
2364,202210,GR,Online
2365,202210,UG,Online
2366,202210,GR,Face-To-Face
2367,202210,UG,Face-To-Face
2368,202210,GR,Online
2369,202210,UG,Both
2370,202210,UG,Both
2371,202210,UG,Online
2372,202210,UG,Face-To-Face
2373,202210,GR,Both
2374,202210,GR,Face-To-Face
2375,202210,UG,Online
2376,202210,UG,Face-To-Face
2377,202210,UG,Online
2378,202210,UG,Online
2379,202210,GR,Online
2380,202210,GR,Face-To-Face
2381,202210,UG,Both
2382,202210,UG,Online
2383,202210,UG,Online
2384,202210,GR,Face-To-Face
2385,202210,GR,Face-To-Face
2386,202210,UG,Both
2387,202210,UG,Both
2388,202210,GR,Online
2389,202210,UG,Face-To-Face
2390,202210,GR,Online
2391,202210,UG,Both
2392,202210,UG,Online
2393,202210,UG,Online
2394,202210,GR,Online
2395,202210,UG,Face-To-Face
2396,202210,UG,Face-To-Face
2397,202210,UG,Both
2398,202210,GR,Both
2399,202210,UG,Online
2400,202210,UG,Face-To-Face
2401,202210,GR,Both
2402,202210,GR,Face-To-Face
2403,202210,UG,Both
2404,202210,GR,Both
2405,202210,UG,Both
2406,202210,GR,Online
2407,202210,UG,Online
2408,202210,UG,Online
2409,202210,GR,Face-To-Face
2410,202210,UG,Both
2411,202210,UG,Both
2412,202210,UG,Face-To-Face
2413,202210,UG,Both
2414,202210,UG,Face-To-Face
2415,202210,GR,Online
2416,202210,UG,Both
2417,202210,UG,Both
2418,202210,GR,Face-To-Face
2419,202210,UG,Face-To-Face
2420,202210,UG,Both
2421,202210,UG,Face-To-Face
2422,202210,UG,Face-To-Face
2423,202210,GR,Both
2424,202210,UG,Online
2425,202210,UG,Face-To-Face
2426,202210,GR,Both
2427,202210,GR,Both
2428,202210,UG,Face-To-Face
2429,202210,UG,Online
2430,202210,UG,Online
2431,202210,GR,Face-To-Face
2432,202210,UG,Both
2433,202210,UG,Both
2434,202210,GR,Online
2435,202210,GR,Both
2436,202210,GR,Online
2437,202210,UG,Both
2438,202210,GR,Both
2439,202210,UG,Both
2440,202210,GR,Online
2441,202210,GR,Online
2442,202210,UG,Online
2443,202210,UG,Online
2444,202210,UG,Online
2445,202210,UG,Both
2446,202210,UG,Face-To-Face
2447,202210,UG,Both
2448,202210,UG,Face-To-Face
2449,202210,GR,Online
2450,202210,GR,Face-To-Face
2451,202210,UG,Online
2452,202210,UG,Both
2453,202210,GR,Face-To-Face
2454,202210,UG,Both
2455,202210,GR,Face-To-Face
2456,202210,UG,Online
2457,202210,UG,Online
2458,202210,UG,Both
2459,202210,GR,Online
2460,202210,UG,Online
2461,202210,UG,Online
2462,202210,GR,Both
2463,202210,UG,Both
2464,202210,GR,Face-To-Face
2465,202210,GR,Online
2466,202210,UG,Online
2467,202210,UG,Face-To-Face
2468,202210,GR,Face-To-Face
2469,202210,UG,Online
2470,202210,UG,Online
2471,202210,UG,Online
2472,202210,UG,Face-To-Face
2473,202210,UG,Both
2474,202210,GR,Both
2475,202210,GR,Face-To-Face
2476,202210,UG,Both
2477,202210,UG,Both
2478,202210,UG,Face-To-Face
2479,202210,UG,Online
2480,202210,UG,Face-To-Face
2481,202210,UG,Both
2482,202210,UG,Online
2483,202210,UG,Online
2484,202210,GR,Online
2485,202210,UG,Both
2486,202210,GR,Face-To-Face
2487,202210,GR,Both
2488,202210,UG,Online
2489,202210,GR,Online
2490,202210,GR,Online
2491,202210,UG,Both
2492,202210,UG,Face-To-Face
2493,202210,UG,Face-To-Face
2494,202210,UG,Online
2495,202210,GR,Face-To-Face
2496,202210,UG,Both
2497,202210,UG,Both
2498,202210,GR,Online
2499,202210,UG,Both
2500,202210,UG,Both
2501,202210,UG,Face-To-Face
2502,202210,UG,Online
2503,202210,UG,Online
2504,202210,UG,Online
2505,202210,GR,Both
2506,202210,UG,Online
2507,202210,UG,Online
2508,202210,UG,Face-To-Face
2509,202210,GR,Both
2510,202210,UG,Online
2511,202210,GR,Online
2512,202210,GR,Face-To-Face
2513,202210,UG,Online
2514,202210,UG,Online
2515,202210,UG,Online
2516,202210,GR,Online
2517,202210,GR,Online
2518,202210,GR,Face-To-Face
2519,202210,UG,Online
2520,202210,GR,Both
2521,202210,UG,Online
2522,202210,UG,Face-To-Face
2523,202210,GR,Online
2524,202210,UG,Both
2525,202210,GR,Online
2526,202210,UG,Online
2527,202210,UG,Both
2528,202210,UG,Online
2529,202210,UG,Both
2530,202210,UG,Both
2531,202210,UG,Face-To-Face
2532,202210,UG,Face-To-Face
2533,202210,UG,Online
2534,202210,UG,Face-To-Face
2535,202210,UG,Online
2536,202210,UG,Both
2537,202210,UG,Face-To-Face
2538,202210,UG,Face-To-Face
2539,202210,UG,Online
2540,202210,UG,Both
2541,202210,UG,Face-To-Face
2542,202210,UG,Online
2543,202210,UG,Face-To-Face
2544,202210,GR,Online
2545,202210,GR,Both
2546,202210,UG,Both
2547,202210,UG,Both
2548,202210,UG,Both
2549,202210,UG,Online
2550,202210,UG,Both
2551,202210,GR,Both
2552,202210,GR,Online
2553,202210,GR,Both
2554,202210,UG,Face-To-Face
2555,202210,GR,Face-To-Face
2556,202210,UG,Face-To-Face
2557,202210,GR,Both
2558,202210,GR,Online
2559,202210,UG,Both
2560,202210,GR,Both
2561,202210,UG,Online
2562,202210,UG,Both
2563,202210,UG,Online
2564,202210,UG,Online
2565,202210,UG,Both
2566,202210,UG,Face-To-Face
2567,202210,UG,Face-To-Face
2568,202210,UG,Both
2569,202210,UG,Face-To-Face
2570,202210,GR,Online
2571,202210,GR,Face-To-Face
2572,202210,GR,Both
2573,202210,GR,Both
2574,202210,GR,Face-To-Face
2575,202210,UG,Face-To-Face
2576,202210,UG,Both
2577,202210,UG,Both
2578,202210,UG,Online
2579,202210,UG,Face-To-Face
2580,202210,UG,Online
2581,202210,UG,Online
2582,202210,UG,Online
2583,202210,UG,Online
2584,202210,UG,Online
2585,202210,UG,Face-To-Face
2586,202210,UG,Both
2587,202210,UG,Face-To-Face
2588,202210,UG,Both
2589,202210,UG,Online
2590,202210,UG,Both
2591,202210,UG,Face-To-Face
2592,202210,UG,Online
2593,202210,GR,Both
2594,202210,UG,Both
2595,202210,UG,Online
2596,202210,GR,Face-To-Face
2597,202210,UG,Online
2598,202210,UG,Both
2599,202210,UG,Face-To-Face
2600,202210,UG,Face-To-Face
2601,202210,UG,Both
2602,202210,UG,Both
2603,202210,GR,Both
2604,202210,UG,Online
2605,202210,UG,Face-To-Face
2606,202210,UG,Both
2607,202210,UG,Online
2608,202210,UG,Both
2609,202210,UG,Online
2610,202210,GR,Online
2611,202210,UG,Both
2612,202210,UG,Online
2613,202210,UG,Face-To-Face
2614,202210,GR,Face-To-Face
2615,202210,UG,Both
2616,202210,UG,Online
2617,202210,UG,Online
2618,202210,UG,Face-To-Face
2619,202210,UG,Online
2620,202210,UG,Face-To-Face
2621,202210,UG,Online
2622,202210,UG,Face-To-Face
2623,202210,UG,Both
2624,202210,UG,Online
2625,202210,UG,Online
2626,202210,UG,Online
2627,202210,UG,Both
2628,202210,GR,Online
2629,202210,UG,Face-To-Face
2630,202210,UG,Both
2631,202210,UG,Face-To-Face
2632,202210,UG,Face-To-Face
2633,202210,UG,Both
2634,202210,UG,Both
2635,202210,UG,Online
2636,202210,UG,Both
2637,202210,GR,Both
2638,202210,GR,Online
2639,202210,GR,Both
2640,202210,UG,Both
2641,202210,UG,Both
2642,202210,UG,Both
2643,202210,GR,Both
2644,202210,UG,Online
2645,202210,GR,Face-To-Face
2646,202210,UG,Face-To-Face
2647,202210,UG,Both
2648,202210,GR,Face-To-Face
2649,202210,GR,Both
2650,202210,UG,Face-To-Face
2651,202210,GR,Face-To-Face
2652,202210,UG,Face-To-Face
2653,202210,UG,Online
2654,202210,UG,Online
2655,202210,GR,Online
2656,202210,UG,Online
2657,202210,UG,Online
2658,202210,UG,Online
2659,202210,UG,Face-To-Face
2660,202210,UG,Online
2661,202210,UG,Online
2662,202210,UG,Online
2663,202210,UG,Both
2664,202210,GR,Face-To-Face
2665,202210,UG,Face-To-Face
2666,202210,UG,Both
2667,202210,UG,Face-To-Face
2668,202210,UG,Face-To-Face
2669,202210,UG,Both
2670,202210,UG,Face-To-Face
2671,202210,UG,Both
2672,202210,GR,Online
2673,202210,GR,Online
2674,202210,UG,Online
2675,202210,UG,Online
2676,202210,UG,Both
2677,202210,UG,Both
2678,202210,GR,Face-To-Face
2679,202210,UG,Face-To-Face
2680,202210,UG,Online
2681,202210,GR,Online
2682,202210,UG,Both
2683,202210,UG,Both
2684,202210,GR,Online
2685,202210,UG,Face-To-Face
2686,202210,UG,Online
2687,202210,UG,Online
2688,202210,GR,Face-To-Face
2689,202210,UG,Online
2690,202210,UG,Both
2691,202210,UG,Both
2692,202210,UG,Online
2693,202210,GR,Face-To-Face
2694,202210,GR,Face-To-Face
2695,202210,UG,Online
2696,202210,UG,Online
2697,202210,UG,Face-To-Face
2698,202210,GR,Both
2699,202210,UG,Online
2700,202210,UG,Face-To-Face
2701,202210,GR,Both
2702,202210,UG,Face-To-Face
2703,202210,GR,Face-To-Face
2704,202210,GR,Online
2705,202210,UG,Online
2706,202210,UG,Face-To-Face
2707,202210,UG,Face-To-Face
2708,202210,UG,Online
2709,202210,GR,Both
2710,202210,UG,Face-To-Face
2711,202210,UG,Face-To-Face
2712,202210,UG,Online
2713,202210,UG,Both
2714,202210,UG,Online
2715,202210,GR,Online
2716,202210,GR,Face-To-Face
2717,202210,GR,Online
2718,202210,UG,Online
2719,202210,UG,Online
2720,202210,UG,Both
2721,202210,UG,Both
2722,202210,UG,Both
2723,202210,UG,Online
2724,202210,GR,Face-To-Face
2725,202210,UG,Face-To-Face
2726,202210,UG,Face-To-Face
2727,202210,GR,Face-To-Face
2728,202210,GR,Online
2729,202210,UG,Both
2730,202210,UG,Face-To-Face
2731,202210,UG,Face-To-Face
2732,202210,GR,Both
2733,202210,UG,Online
2734,202210,UG,Online
2735,202210,UG,Online
2736,202210,UG,Face-To-Face
2737,202210,GR,Online
2738,202210,UG,Online
2739,202210,GR,Both
2740,202210,GR,Online
2741,202210,GR,Online
2742,202210,GR,Face-To-Face
2743,202210,UG,Online
2744,202210,UG,Online
2745,202210,UG,Face-To-Face
2746,202210,UG,Both
2747,202210,UG,Online
2748,202210,UG,Online
2749,202210,UG,Online
2750,202210,UG,Online
2751,202210,UG,Both
2752,202210,GR,Both
2753,202210,UG,Online
2754,202210,UG,Both
2755,202210,GR,Face-To-Face
2756,202210,UG,Both
2757,202210,UG,Face-To-Face
2758,202210,GR,Face-To-Face
2759,202210,UG,Both
2760,202210,UG,Online
2761,202210,UG,Both
2762,202210,UG,Both
2763,202210,UG,Face-To-Face
2764,202210,UG,Face-To-Face
2765,202210,UG,Face-To-Face
2766,202210,UG,Both
2767,202210,UG,Face-To-Face
2768,202210,UG,Online
2769,202210,GR,Face-To-Face
2770,202210,GR,Face-To-Face
2771,202210,UG,Online
2772,202210,UG,Online
2773,202210,GR,Online
2774,202210,UG,Online
2775,202210,UG,Face-To-Face
2776,202210,UG,Both
2777,202210,UG,Both
2778,202210,UG,Online
2779,202210,UG,Both
2780,202210,GR,Both
2781,202210,GR,Online
2782,202210,UG,Face-To-Face
2783,202210,GR,Face-To-Face
2784,202210,UG,Both
2785,202210,UG,Both
2786,202210,UG,Online
2787,202210,UG,Face-To-Face
2788,202210,GR,Online
2789,202210,UG,Both
2790,202210,UG,Both
2791,202210,UG,Both
2792,202210,UG,Both
2793,202210,UG,Both
2794,202210,UG,Face-To-Face
2795,202210,UG,Both
2796,202210,UG,Online
2797,202210,UG,Face-To-Face
2798,202210,GR,Online
2799,202210,UG,Face-To-Face
2800,202210,UG,Online
2801,202210,GR,Face-To-Face
2802,202210,GR,Face-To-Face
2803,202210,UG,Online
2804,202210,UG,Online
2805,202210,UG,Both
2806,202210,GR,Online
2807,202210,GR,Online
2808,202210,UG,Online
2809,202210,UG,Both
2810,202210,UG,Face-To-Face
2811,202210,GR,Both
2812,202210,UG,Face-To-Face
2813,202210,GR,Face-To-Face
2814,202210,UG,Online
2815,202210,GR,Face-To-Face
2816,202210,UG,Face-To-Face
2817,202210,GR,Face-To-Face
2818,202210,UG,Both
2819,202210,UG,Both
2820,202210,GR,Online
2821,202210,UG,Face-To-Face
2822,202210,UG,Online
2823,202210,UG,Online
2824,202210,UG,Both
2825,202210,GR,Face-To-Face
2826,202210,UG,Face-To-Face
2827,202210,UG,Online
2828,202210,UG,Both
2829,202210,GR,Face-To-Face
2830,202210,GR,Face-To-Face
2831,202210,UG,Both
2832,202210,UG,Both
2833,202210,UG,Online
2834,202210,UG,Both
2835,202210,UG,Online
2836,202210,UG,Online
2837,202210,GR,Face-To-Face
2838,202210,UG,Both
2839,202210,GR,Face-To-Face
2840,202210,GR,Online
2841,202210,UG,Online
2842,202210,UG,Online
2843,202210,GR,Face-To-Face
2844,202210,UG,Face-To-Face
2845,202210,UG,Online
2846,202210,UG,Online
2847,202210,GR,Face-To-Face
2848,202210,GR,Online
2849,202210,UG,Face-To-Face
2850,202210,UG,Online
2851,202210,UG,Online
2852,202210,GR,Online
2853,202210,UG,Both
2854,202210,UG,Online
2855,202210,GR,Online
2856,202210,UG,Online
2857,202210,GR,Face-To-Face
2858,202210,GR,Face-To-Face
2859,202210,UG,Online
2860,202210,UG,Online
2861,202210,GR,Face-To-Face
2862,202210,GR,Face-To-Face
2863,202210,UG,Both
2864,202210,UG,Face-To-Face
2865,202210,GR,Both
2866,202210,UG,Face-To-Face
2867,202210,GR,Online
2868,202210,UG,Both
2869,202210,GR,Face-To-Face
2870,202210,UG,Online
2871,202210,UG,Both
2872,202210,UG,Both
2873,202210,UG,Face-To-Face
2874,202210,UG,Both
2875,202210,UG,Both
2876,202210,UG,Both
2877,202210,UG,Face-To-Face
2878,202210,UG,Face-To-Face
2879,202210,UG,Face-To-Face
2880,202210,UG,Face-To-Face
2881,202210,GR,Online
2882,202210,UG,Face-To-Face
2883,202210,UG,Both
2884,202210,UG,Both
2885,202210,UG,Both
2886,202210,GR,Both
2887,202210,UG,Face-To-Face
2888,202210,UG,Face-To-Face
2889,202210,UG,Online
2890,202210,GR,Face-To-Face
2891,202210,GR,Online
2892,202210,UG,Online
2893,202210,GR,Online
2894,202210,UG,Face-To-Face
2895,202210,GR,Face-To-Face
2896,202210,UG,Online
2897,202210,UG,Online
2898,202210,UG,Both
2899,202210,UG,Both
2900,202210,UG,Online
2901,202210,UG,Both
2902,202210,UG,Both
2903,202210,UG,Online
2904,202210,GR,Both
2905,202210,UG,Both
2906,202210,GR,Online
2907,202210,UG,Online
2908,202210,UG,Online
2909,202210,UG,Both
2910,202210,UG,Both
2911,202210,UG,Online
2912,202210,UG,Face-To-Face
2913,202210,GR,Face-To-Face
2914,202210,UG,Online
2915,202210,UG,Face-To-Face
2916,202210,UG,Both
2917,202210,UG,Online
2918,202210,GR,Face-To-Face
2919,202210,UG,Online
2920,202210,GR,Both
2921,202210,UG,Face-To-Face
2922,202210,GR,Online
2923,202210,UG,Face-To-Face
2924,202210,UG,Online
2925,202210,UG,Face-To-Face
2926,202210,UG,Face-To-Face
2927,202210,GR,Both
2928,202210,GR,Face-To-Face
2929,202210,UG,Both
2930,202210,GR,Face-To-Face
2931,202210,GR,Face-To-Face
2932,202210,UG,Online
2933,202210,UG,Both
2934,202210,UG,Online
2935,202210,GR,Online
2936,202210,UG,Both
2937,202210,GR,Face-To-Face
2938,202210,GR,Online
2939,202210,GR,Online
2940,202210,UG,Online
2941,202210,UG,Both
2942,202210,UG,Online
2943,202210,GR,Online
2944,202210,GR,Face-To-Face
2945,202210,UG,Online
2946,202210,UG,Both
2947,202210,UG,Online
2948,202210,UG,Online
2949,202210,UG,Online
2950,202210,UG,Face-To-Face
2951,202210,UG,Online
2952,202210,GR,Online
2953,202210,UG,Online
2954,202210,UG,Online
2955,202210,UG,Online
2956,202210,UG,Online
2957,202210,GR,Online
2958,202210,GR,Online
2959,202210,UG,Both
2960,202210,UG,Both
2961,202210,UG,Face-To-Face
2962,202210,UG,Face-To-Face
2963,202210,GR,Online
2964,202210,UG,Online
2965,202210,UG,Both
2966,202210,UG,Both
2967,202210,UG,Online
2968,202210,UG,Face-To-Face
2969,202210,UG,Face-To-Face
2970,202210,UG,Face-To-Face
2971,202210,UG,Both
2972,202210,UG,Both
2973,202210,UG,Both
2974,202210,UG,Face-To-Face
2975,202210,GR,Face-To-Face
2976,202210,UG,Online
2977,202210,GR,Face-To-Face
2978,202210,UG,Face-To-Face
2979,202210,UG,Online
2980,202210,UG,Both
2981,202210,UG,Online
2982,202210,UG,Online
2983,202210,UG,Face-To-Face
2984,202210,GR,Both
2985,202210,UG,Both
2986,202210,UG,Both
2987,202210,GR,Online
2988,202210,UG,Online
2989,202210,GR,Both
2990,202210,UG,Online
2991,202210,UG,Online
2992,202210,UG,Online
2993,202210,UG,Online
2994,202210,GR,Online
2995,202210,UG,Online
2996,202210,GR,Online
2997,202210,GR,Online
2998,202210,UG,Online
2999,202210,GR,Face-To-Face
3000,202210,UG,Both
3001,202210,UG,Both
3002,202210,GR,Both
3003,202210,UG,Both
3004,202210,UG,Both
3005,202210,UG,Face-To-Face
3006,202210,UG,Online
3007,202210,UG,Online
3008,202210,UG,Both
3009,202210,UG,Both
3010,202210,GR,Online
3011,202210,UG,Online
3012,202210,UG,Both
3013,202210,UG,Online
3014,202210,UG,Online
3015,202210,UG,Online
3016,202210,UG,Online
3017,202210,UG,Both
3018,202210,UG,Face-To-Face
3019,202210,GR,Both
3020,202210,UG,Online
3021,202210,UG,Both
3022,202210,UG,Both
3023,202210,UG,Both
3024,202210,GR,Face-To-Face
3025,202210,UG,Online
3026,202210,UG,Face-To-Face
3027,202210,GR,Both
3028,202210,UG,Online
3029,202210,UG,Online
3030,202210,UG,Both
3031,202210,UG,Both
3032,202210,UG,Online
3033,202210,UG,Both
3034,202210,UG,Online
3035,202210,UG,Online
3036,202210,UG,Face-To-Face
3037,202210,UG,Both
3038,202210,UG,Both
3039,202210,UG,Online
3040,202210,UG,Both
3041,202210,UG,Face-To-Face
3042,202210,UG,Both
3043,202210,UG,Online
3044,202210,UG,Online
3045,202210,UG,Both
3046,202210,GR,Online
3047,202210,UG,Online
3048,202210,UG,Both
3049,202210,UG,Face-To-Face
3050,202210,UG,Face-To-Face
3051,202210,GR,Face-To-Face
3052,202210,UG,Face-To-Face
3053,202210,GR,Face-To-Face
3054,202210,UG,Face-To-Face
3055,202210,UG,Online
3056,202210,UG,Both
3057,202210,UG,Face-To-Face
3058,202210,UG,Face-To-Face
3059,202210,UG,Face-To-Face
3060,202210,UG,Face-To-Face
3061,202210,UG,Online
3062,202210,GR,Face-To-Face
3063,202210,UG,Both
3064,202210,GR,Face-To-Face
3065,202210,GR,Face-To-Face
3066,202210,UG,Both
3067,202210,UG,Online
3068,202210,UG,Both
3069,202210,UG,Both
3070,202210,GR,Face-To-Face
3071,202210,UG,Both
3072,202210,GR,Face-To-Face
3073,202210,UG,Both
3074,202210,GR,Online
3075,202210,UG,Both
3076,202210,UG,Both
3077,202210,UG,Face-To-Face
3078,202210,UG,Both
3079,202210,UG,Online
3080,202210,UG,Online
3081,202210,UG,Face-To-Face
3082,202210,GR,Online
3083,202210,UG,Online
3084,202210,GR,Online
3085,202210,UG,Online
3086,202210,GR,Face-To-Face
3087,202210,UG,Both
3088,202210,UG,Both
3089,202210,UG,Online
3090,202210,GR,Online
3091,202210,UG,Both
3092,202210,UG,Both
3093,202210,GR,Face-To-Face
3094,202210,UG,Online
3095,202210,UG,Online
3096,202210,UG,Online
3097,202210,UG,Face-To-Face
3098,202210,UG,Online
3099,202210,GR,Online
